Initial Pressure (mbar),Final Pressure (mbar),Pressure Step (mbar),Step Duration (s),Stabilization Time (s),"Pads to Calibrate (e.g. 0-29 or 1,5,6)",Cycles,Triangular Sweep (Up & Down),Ignore Pad Parsing (Record Raw STM),Time,STM_0,STM_1,STM_2,STM_3,STM_4,STM_5, x,Pressure,STM_Extra_14,STM_Extra_15,STM_Extra_16
0,400.0,50,60,50,0-5,1,false,false,477.9111382961273,  108.208282,  92.425499,  117.645584,  89.256180,  85.057594,  126.069954,  end,353,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,477.9651589393616,  108.208527,  92.435570,  117.653534,  89.262924,  85.068199,  126.071037,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,478.02424597740173,  108.216721,  92.444084,  117.651978,  89.264236,  85.072762,  126.068230,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,478.0778794288635,  108.202164,  92.439293,  117.646179,  89.265839,  85.075783,  126.076637,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,478.13923382759094,  108.218002,  92.449852,  117.663193,  89.271164,  85.071770,  126.077888,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,478.19053745269775,  108.225891,  92.467751,  117.675278,  89.273834,  85.067421,  126.068214,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,478.252051115036,  108.214661,  92.444633,  117.659119,  89.269409,  85.068459,  126.068932,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,478.3112061023712,  108.224060,  92.442940,  117.660355,  89.269394,  85.075386,  126.074348,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,478.3661720752716,  108.210953,  92.445427,  117.662048,  89.263931,  85.063789,  126.065208,  end,353,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,478.4251403808594,  108.205627,  92.434593,  117.649643,  89.266052,  85.074501,  126.078606,  end,353,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,478.48160457611084,  108.219391,  92.453682,  117.658936,  89.278290,  85.074425,  126.087044,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,478.53645730018616,  108.212585,  92.432884,  117.654297,  89.267776,  85.075325,  126.080757,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,478.5904932022095,  108.217255,  92.448204,  117.667542,  89.277328,  85.083855,  126.083473,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,478.65041875839233,  108.233978,  92.454720,  117.666245,  89.278336,  85.075600,  126.076958,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,478.7054452896118,  108.222672,  92.440376,  117.659607,  89.274414,  85.074501,  126.086113,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,478.76474928855896,  108.229202,  92.466103,  117.672562,  89.285431,  85.085930,  126.089760,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,478.82130908966064,  108.223587,  92.455025,  117.660950,  89.271942,  85.087364,  126.089302,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,478.8772919178009,  108.206955,  92.437553,  117.654297,  89.267487,  85.075981,  126.087318,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,478.93428468704224,  108.229187,  92.451225,  117.667389,  89.282318,  85.082176,  126.082649,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,478.9871983528137,  108.237335,  92.459312,  117.675659,  89.283890,  85.074577,  126.094276,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,479.0477752685547,  108.238922,  92.455696,  117.672318,  89.284729,  85.088097,  126.087990,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,479.1006557941437,  108.236145,  92.465034,  117.663940,  89.285095,  85.087151,  126.084602,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,479.16219997406006,  108.228851,  92.450249,  117.669357,  89.278320,  85.086449,  126.095634,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,479.21853256225586,  108.220627,  92.445534,  117.668381,  89.285812,  85.083443,  126.083794,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,479.2762303352356,  108.234741,  92.466972,  117.688751,  89.293518,  85.091774,  126.091789,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,479.33253955841064,  108.236008,  92.455315,  117.677353,  89.277954,  85.088631,  126.090157,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,479.38959980010986,  108.229630,  92.460854,  117.671646,  89.291519,  85.097435,  126.096825,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,479.4454472064972,  108.257919,  92.458351,  117.675995,  89.294220,  85.094917,  126.091408,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,479.50478982925415,  108.220810,  92.439613,  117.663528,  89.290390,  85.081093,  126.083687,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,479.55661725997925,  108.240356,  92.470940,  117.681183,  89.296692,  85.100365,  126.102547,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,479.6138002872467,  108.244217,  92.466423,  117.676010,  89.283417,  85.105034,  126.103798,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,479.6734879016876,  108.213394,  92.450157,  117.675613,  89.286469,  85.098854,  126.102684,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,479.7295517921448,  108.240814,  92.475517,  117.691711,  89.289856,  85.095879,  126.102501,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,479.7893600463867,  108.237625,  92.471291,  117.683868,  89.301773,  85.106224,  126.107674,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,479.8436233997345,  108.240524,  92.470772,  117.694427,  89.302826,  85.104134,  126.107521,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,479.9002935886383,  108.232391,  92.461464,  117.677017,  89.289703,  85.089714,  126.098457,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,479.9576025009155,  108.247269,  92.469460,  117.685699,  89.306229,  85.100395,  126.106499,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,480.0148584842682,  108.255890,  92.486656,  117.699234,  89.312988,  85.116020,  126.118340,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,480.07173109054565,  108.237961,  92.464394,  117.686478,  89.298294,  85.100716,  126.107643,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,480.1259422302246,  108.236908,  92.481148,  117.685806,  89.301971,  85.123421,  126.124260,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,480.1851589679718,  108.243576,  92.474770,  117.677536,  89.298935,  85.103722,  126.106911,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,480.2411150932312,  108.246674,  92.472221,  117.693146,  89.311218,  85.107552,  126.109200,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,480.2988920211792,  108.240936,  92.484245,  117.694962,  89.308731,  85.111519,  126.108528,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,480.3557393550873,  108.247009,  92.477684,  117.696320,  89.313385,  85.135063,  126.113350,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,480.4127688407898,  108.249557,  92.490837,  117.702072,  89.312592,  85.122627,  126.113930,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,480.4702904224396,  108.247757,  92.481529,  117.689529,  89.300171,  85.105431,  126.107674,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,480.5266463756561,  108.243347,  92.474129,  117.698929,  89.317215,  85.121819,  126.115898,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,480.5835280418396,  108.238358,  92.473289,  117.710983,  89.315506,  85.127159,  126.128990,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,480.6382267475128,  108.252426,  92.480782,  117.692917,  89.305374,  85.120003,  126.113106,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,480.6970543861389,  108.232941,  92.476006,  117.690048,  89.278198,  85.118614,  126.116508,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,480.75228929519653,  108.245438,  92.480385,  117.703659,  89.319336,  85.119240,  126.120750,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,480.80894708633423,  108.258942,  92.483604,  117.708145,  89.318695,  85.123421,  126.120415,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,480.8660578727722,  108.251205,  92.481255,  117.704453,  89.318497,  85.133247,  126.111214,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,480.92418360710144,  108.244171,  92.482719,  117.702530,  89.313431,  85.118721,  126.122444,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,480.98138308525085,  108.245789,  92.480156,  117.703506,  89.316315,  85.127281,  126.119926,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,481.0349795818329,  108.252090,  92.484291,  117.707306,  89.315094,  85.126076,  126.129417,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,481.0952694416046,  108.252686,  92.477058,  117.707336,  89.325714,  85.127556,  126.124214,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,481.1489026546478,  108.244171,  92.479805,  117.695724,  89.315170,  85.121651,  126.122810,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,481.209335565567,  108.248718,  92.479622,  117.706909,  89.325302,  85.104530,  126.126656,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,481.2656280994415,  108.269058,  92.507195,  117.720673,  89.334198,  85.131599,  126.125282,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,481.3224401473999,  108.262466,  92.473579,  117.709030,  89.318085,  85.121056,  126.129189,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,481.3743803501129,  108.263901,  92.496239,  117.717087,  89.343475,  85.147697,  126.135353,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,481.4359812736511,  108.245972,  92.494164,  117.716034,  89.325684,  85.138863,  126.128426,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,481.49313139915466,  108.270691,  92.515953,  117.725647,  89.341431,  85.142601,  126.139946,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,481.5485842227936,  108.251892,  92.483009,  117.716293,  89.331894,  85.144157,  126.136955,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,481.6072189807892,  108.249359,  92.487999,  117.714966,  89.330872,  85.130409,  126.127663,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,481.6598496437073,  108.263336,  92.502235,  117.711731,  89.335403,  85.145592,  126.122551,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,481.7203619480133,  108.254822,  92.488594,  117.712646,  89.330307,  85.132301,  126.125648,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,481.7772681713104,  108.256653,  92.495995,  117.717514,  89.329041,  85.142586,  126.141548,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,481.8335084915161,  108.256912,  92.495811,  117.712677,  89.324554,  85.138481,  126.131767,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,481.8915445804596,  108.265976,  92.499199,  117.721054,  89.330658,  85.137505,  126.136787,  end,351,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,481.9475281238556,  108.258698,  92.486717,  117.722076,  89.330322,  85.138588,  126.139595,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,482.0056369304657,  108.265228,  92.499229,  117.728882,  89.352097,  85.148781,  126.141579,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,482.0578672885895,  108.262054,  92.506783,  117.719818,  89.335266,  85.149406,  126.136116,  end,353,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,482.1190643310547,  108.262451,  92.511818,  117.717987,  89.337234,  85.141747,  126.137291,  end,352,1/1,Sweep Up,350.0
0,400.0,50,60,50,0-5,1,false,false,532.2014982700348,  111.244339,  96.053459,  121.630173,  93.222015,  89.137917,  129.869110,  end,402,1/1,Sweep Up,400.0
0,400.0,50,60,50,0-5,1,false,false,532.2630016803741,  111.256973,  96.052238,  121.639893,  93.235229,  89.163811,  129.880219,  end,402,1/1,Sweep Up,400.0
0,400.0,50,60,50,0-5,1,false,false,532.3169708251953,  111.241028,  96.049416,  121.635849,  93.228226,  89.152901,  129.868439,  end,402,1/1,Sweep Up,400.0
0,400.0,50,60,50,0-5,1,false,false,532.3775029182434,  111.254211,  96.069176,  121.646057,  93.238144,  89.158623,  129.873383,  end,401,1/1,Sweep Up,400.0
0,400.0,50,60,50,0-5,1,false,false,532.4322462081909,  111.249680,  96.062263,  121.638474,  93.218994,  89.160866,  129.874695,  end,401,1/1,Sweep Up,400.0
0,400.0,50,60,50,0-5,1,false,false,532.4903936386108,  111.259857,  96.077141,  121.645462,  93.235992,  89.149864,  129.870636,  end,400,1/1,Sweep Up,400.0
0,400.0,50,60,50,0-5,1,false,false,532.546023607254,  111.216202,  96.057899,  121.641815,  93.231812,  89.156609,  129.886932,  end,400,1/1,Sweep Up,400.0
0,400.0,50,60,50,0-5,1,false,false,532.6047086715698,  111.252060,  96.066673,  121.638641,  93.235046,  89.151634,  129.871033,  end,401,1/1,Sweep Up,400.0
0,400.0,50,60,50,0-5,1,false,false,532.6606359481812,  111.257431,  96.069679,  121.660431,  93.253891,  89.163155,  129.880096,  end,402,1/1,Sweep Up,400.0
0,400.0,50,60,50,0-5,1,false,false,532.7175838947296,  111.257355,  96.064980,  121.648590,  93.243164,  89.154121,  129.872925,  end,402,1/1,Sweep Up,400.0
0,400.0,50,60,50,0-5,1,false,false,532.7744669914246,  111.264969,  96.073280,  121.652557,  93.242020,  89.159599,  129.889343,  end,401,1/1,Sweep Up,400.0
0,400.0,50,60,50,0-5,1,false,false,532.8333683013916,  111.265564,  96.075661,  121.652786,  93.251862,  89.167244,  129.884247,  end,401,1/1,Sweep Up,400.0
0,400.0,50,60,50,0-5,1,false,false,532.8854336738586,  111.256210,  96.065361,  121.649475,  93.235229,  89.166908,  129.879089,  end,402,1/1,Sweep Up,400.0
0,400.0,50,60,50,0-5,1,false,false,532.943971157074,  111.248703,  96.071251,  121.646179,  93.245148,  89.158470,  129.883392,  end,402,1/1,Sweep Up,400.0
0,400.0,50,60,50,0-5,1,false,false,533.0023334026337,  111.251419,  96.062477,  121.642395,  93.219696,  89.146477,  129.879364,  end,401,1/1,Sweep Up,400.0
0,400.0,50,60,50,0-5,1,false,false,533.0577070713043,  111.260605,  96.073174,  121.649719,  93.247360,  89.162712,  129.892395,  end,401,1/1,Sweep Up,400.0
0,400.0,50,60,50,0-5,1,false,false,533.1158721446991,  111.256851,  96.067619,  121.651184,  93.243332,  89.158577,  129.885529,  end,402,1/1,Sweep Up,400.0
0,400.0,50,60,50,0-5,1,false,false,533.1728506088257,  111.267303,  96.089699,  121.666367,  93.253174,  89.171120,  129.886017,  end,403,1/1,Sweep Up,400.0
0,400.0,50,60,50,0-5,1,false,false,533.2265086174011,  111.260834,  96.074898,  121.654465,  93.251984,  89.166145,  129.888306,  end,403,1/1,Sweep Up,400.0
0,400.0,50,60,50,0-5,1,false,false,533.2815682888031,  111.268509,  96.076805,  121.658661,  93.248047,  89.163979,  129.894470,  end,402,1/1,Sweep Up,400.0
0,400.0,50,60,50,0-5,1,false,false,533.3391983509064,  111.279175,  96.085670,  121.666901,  93.252884,  89.172050,  129.894073,  end,401,1/1,Sweep Up,400.0
0,400.0,50,60,50,0-5,1,false,false,533.3999478816986,  111.256195,  96.076118,  121.654831,  93.253326,  89.163765,  129.891022,  end,401,1/1,Sweep Up,400.0
0,400.0,50,60,50,0-5,1,false,false,533.4550628662109,  111.274673,  96.087456,  121.661865,  93.256424,  89.176323,  129.898865,  end,401,1/1,Sweep Up,400.0
0,400.0,50,60,50,0-5,1,false,false,533.5140979290009,  111.271881,  96.078331,  121.652924,  93.246750,  89.165642,  129.883698,  end,402,1/1,Sweep Up,400.0
0,400.0,50,60,50,0-5,1,false,false,533.5695900917053,  111.264603,  96.092033,  121.671448,  93.261795,  89.171562,  129.896515,  end,401,1/1,Sweep Up,400.0
0,400.0,50,60,50,0-5,1,false,false,533.6274449825287,  111.268845,  96.084053,  121.655869,  93.252090,  89.175423,  129.898285,  end,401,1/1,Sweep Up,400.0
0,400.0,50,60,50,0-5,1,false,false,533.6847887039185,  111.269012,  96.085274,  121.657959,  93.242920,  89.168526,  129.892334,  end,401,1/1,Sweep Up,400.0
0,400.0,50,60,50,0-5,1,false,false,533.7412841320038,  111.277130,  96.079018,  121.660294,  93.261230,  89.181862,  129.903503,  end,402,1/1,Sweep Up,400.0
0,400.0,50,60,50,0-5,1,false,false,533.7978353500366,  111.277435,  96.086571,  121.665543,  93.261261,  89.182014,  129.895477,  end,402,1/1,Sweep Up,400.0
0,400.0,50,60,50,0-5,1,false,false,533.855242729187,  111.271545,  96.090218,  121.660660,  93.258255,  89.172829,  129.912506,  end,401,1/1,Sweep Up,400.0
0,400.0,50,60,50,0-5,1,false,false,533.9097981452942,  111.277008,  96.089272,  121.667404,  93.256958,  89.183418,  129.913239,  end,401,1/1,Sweep Up,400.0
0,400.0,50,60,50,0-5,1,false,false,533.9656767845154,  111.273026,  96.090965,  121.666138,  93.266235,  89.186470,  129.913635,  end,402,1/1,Sweep Up,400.0
0,400.0,50,60,50,0-5,1,false,false,534.0261778831482,  111.287018,  96.096184,  121.683685,  93.267685,  89.181709,  129.909393,  end,402,1/1,Sweep Up,400.0
0,400.0,50,60,50,0-5,1,false,false,534.0812394618988,  111.276199,  96.095619,  121.677551,  93.275238,  89.182182,  129.902222,  end,402,1/1,Sweep Up,400.0
0,400.0,50,60,50,0-5,1,false,false,534.1406261920929,  111.269257,  96.086342,  121.662598,  93.261703,  89.175148,  129.901733,  end,401,1/1,Sweep Up,400.0
0,400.0,50,60,50,0-5,1,false,false,534.1955420970917,  111.281815,  96.096809,  121.677277,  93.270218,  89.191170,  129.905914,  end,401,1/1,Sweep Up,400.0
0,400.0,50,60,50,0-5,1,false,false,534.2532606124878,  111.269012,  96.080284,  121.671570,  93.260254,  89.187843,  129.901978,  end,402,1/1,Sweep Up,400.0
0,400.0,50,60,50,0-5,1,false,false,534.3090221881866,  111.282990,  96.103172,  121.687271,  93.275635,  89.197670,  129.919678,  end,402,1/1,Sweep Up,400.0
0,400.0,50,60,50,0-5,1,false,false,534.3615424633026,  111.278824,  96.089851,  121.687256,  93.271240,  89.190651,  129.913971,  end,402,1/1,Sweep Up,400.0
0,400.0,50,60,50,0-5,1,false,false,534.422845363617,  111.292740,  96.110161,  121.683273,  93.290863,  89.194740,  129.907227,  end,404,1/1,Sweep Up,400.0
0,400.0,50,60,50,0-5,1,false,false,534.4772403240204,  111.279266,  96.079140,  121.679718,  93.268860,  89.188347,  129.915497,  end,404,1/1,Sweep Up,400.0
0,400.0,50,60,50,0-5,1,false,false,534.5376484394073,  111.285065,  96.100670,  121.684341,  93.286194,  89.205147,  129.917450,  end,403,1/1,Sweep Up,400.0
0,400.0,50,60,50,0-5,1,false,false,534.5936100482941,  111.285828,  96.110222,  121.684082,  93.282303,  89.203499,  129.910553,  end,401,1/1,Sweep Up,400.0
0,400.0,50,60,50,0-5,1,false,false,534.6505479812622,  111.291550,  96.107628,  121.676498,  93.287521,  89.187553,  129.920654,  end,401,1/1,Sweep Up,400.0
0,400.0,50,60,50,0-5,1,false,false,534.7073745727539,  111.284439,  96.109840,  121.695694,  93.280945,  89.198509,  129.918854,  end,401,1/1,Sweep Up,400.0
0,400.0,50,60,50,0-5,1,false,false,534.7644958496094,  111.293030,  96.117531,  121.689621,  93.287643,  89.203270,  129.928741,  end,402,1/1,Sweep Up,400.0
0,400.0,50,60,50,0-5,1,false,false,534.8206236362457,  111.302032,  96.114952,  121.683823,  93.284576,  89.199333,  129.928741,  end,402,1/1,Sweep Up,400.0
0,400.0,50,60,50,0-5,1,false,false,534.8784692287445,  111.284607,  96.115242,  121.688660,  93.282639,  89.209175,  129.928802,  end,402,1/1,Sweep Up,400.0
0,400.0,50,60,50,0-5,1,false,false,534.9338376522064,  111.278976,  96.102928,  121.682602,  93.278610,  89.204079,  129.924774,  end,402,1/1,Sweep Up,400.0
0,400.0,50,60,50,0-5,1,false,false,534.9892890453339,  111.289642,  96.125633,  121.705307,  93.293808,  89.218361,  129.929260,  end,402,1/1,Sweep Up,400.0
0,400.0,50,60,50,0-5,1,false,false,535.0505259037018,  111.288635,  96.110817,  121.690857,  93.283981,  89.205101,  129.930908,  end,402,1/1,Sweep Up,400.0
0,400.0,50,60,50,0-5,1,false,false,535.1051440238953,  111.301727,  96.121223,  121.697220,  93.291946,  89.209145,  129.932190,  end,402,1/1,Sweep Up,400.0
